Code,Title,Description
326111,Plastics Bag and Pouch Manufacturing,"This U.S. industry comprises establishments primarily engaged in (1) converting plastics resins into plastics bags or pouches and/or (2) forming, coating, or laminating plastics film or sheet into single-web or multiweb plastics bags or pouches.  Establishments in this industry may print on the bags or pouches they manufacture."
326112,Plastics Packaging Film and Sheet (including Laminated) Manufacturing,This U.S. industry comprises establishments primarily engaged in converting plastics resins into plastics packaging (flexible) film and packaging sheet.
326113,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing,This U.S. industry comprises establishments primarily engaged in converting plastics resins into plastics film and unlaminated sheet (except packaging).
326121,Unlaminated Plastics Profile Shape Manufacturing,"This U.S. industry comprises establishments primarily engaged in converting plastics resins into nonrigid plastics profile shapes (except film, sheet, and bags), such as rod, tube, and sausage casings."
326122,Plastics Pipe and Pipe Fitting Manufacturing,This U.S. industry comprises establishments primarily engaged in converting plastics resins into rigid plastics pipes and pipe fittings.
326130,"Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing","This industry comprises establishments primarily engaged in laminating plastics profile shapes such as plate, sheet (except packaging), and rod. The lamination process generally involves bonding or impregnating profiles with plastics resins and compressing them under heat."
326140,Polystyrene Foam Product Manufacturing,This industry comprises establishments primarily engaged in manufacturing polystyrene foam products.
326150,Urethane and Other Foam Product (except Polystyrene) Manufacturing,This industry comprises establishments primarily engaged in manufacturing plastics foam products (except polystyrene).
326160,Plastics Bottle Manufacturing,This industry comprises establishments primarily engaged in manufacturing plastics bottles.
326191,Plastics Plumbing Fixture Manufacturing,"This U.S. industry comprises establishments primarily engaged in manufacturing plastics or fiberglass plumbing fixtures.  Examples of products made by these establishments are plastics or fiberglass bathtubs, hot tubs, portable toilets, and shower stalls."
326199,All Other Plastics Product Manufacturing,"This U.S. industry comprises establishments primarily engaged in manufacturing plastics products (except film, sheet, bags, profile shapes, pipes, pipe fittings, laminates, foam products, bottles, and plumbing fixtures).

Illustrative Examples:

Inflatable plastics swimming pool rafts and similar flotation devices manufacturing
Plastics air mattresses manufacturing
Plastics bottle caps and lids manufacturing
Plastics bowls and bowl covers manufacturing
Plastics clothes hangers manufacturing
Plastics cups (except foam) manufacturing
Plastics dinnerware (except foam) manufacturing
Plastics gloves manufacturing
Plastics hardware manufacturing
Plastics siding manufacturing
Plastics trash containers manufacturing
Resilient floor coverings (e.g., sheet, tiles) manufacturing"
326211,Tire Manufacturing (except Retreading),This U.S. industry comprises establishments primarily engaged in manufacturing tires and inner tubes from natural and synthetic rubber.
326212,Tire Retreading,This U.S. industry comprises establishments primarily engaged in retreading or rebuilding tires.
326220,Rubber and Plastics Hoses and Belting Manufacturing,This industry comprises establishments primarily engaged in manufacturing rubber hose and/or plastics (reinforced) hose and belting from natural and synthetic rubber and/or plastics resins. Establishments manufacturing garden hoses from purchased hose are included in this industry.
326291,Rubber Product Manufacturing for Mechanical Use,"This U.S. industry comprises establishments primarily engaged in manufacturing rubber goods (except tubing) for mechanical applications, using the processes of molding, extruding or lathe-cutting.  Products of this industry are generally parts for motor vehicles, machinery, and equipment."
326299,All Other Rubber Product Manufacturing,"This U.S. industry comprises establishments primarily engaged in manufacturing rubber products (except tires; hoses and belting; and molded, extruded, and lathe-cut rubber goods for mechanical applications (except rubber tubing)) from natural and synthetic rubber. Establishments manufacturing rubber tubing made from natural and synthetic rubber, regardless of process used, are included in this industry.

Illustrative Examples:

Birth control devices (i.e., diaphragms, prophylactics) manufacturing
Latex foam rubber manufacturing
Reclaiming rubber from waste and scrap
Rubber balloons manufacturing
Rubber bands manufacturing
Rubber floor mats (e.g., door, bath) manufacturing
Rubber hair care products (e.g., combs, curlers) manufacturing
Rubber tubing manufacturing"
327110,"Pottery, Ceramics, and Plumbing Fixture Manufacturing","This industry comprises establishments primarily engaged in shaping, molding, glazing, and firing pottery, ceramics, plumbing fixtures, and electrical supplies made entirely or partly of clay or other ceramic materials.

Illustrative Examples:

Bathroom accessories, vitreous china and earthenware, manufacturing
Ceramic or ferrite permanent magnets manufacturing
Chemical stoneware (i.e., pottery products) manufacturing
Clay and ceramic statuary manufacturing
Earthenware table and kitchen articles, coarse, manufacturing
Porcelain electrical insulators manufacturing
Vitreous china plumbing fixtures manufacturing"
327120,Clay Building Material and Refractories Manufacturing,"This industry comprises establishments primarily engaged in shaping, molding, baking, burning, or hardening clay refractories, nonclay refractories, ceramic tile, structural clay tile, brick, and other structural clay building materials.  A refractory is a material that will retain its shape and chemical identity when subjected to high temperatures and is used in applications that require extreme resistance to heat, such as furnace linings."
327211,Flat Glass Manufacturing,This U.S. industry comprises establishments primarily engaged in (1) manufacturing flat glass by melting silica sand or cullet or (2) manufacturing both flat glass and laminated glass by melting silica sand or cullet.
